,$(X_1\cup X_2)\beta \approx Y$,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$R^2(X_1\beta \approx Y)\cap R^2(X_2\beta \approx Y)$,$R^2(X_1\beta \approx Y) \setminus R^2(X_2\beta \approx Y)$,$R^2(X_2\beta \approx Y) \setminus R^2(X_1\beta \approx Y)$
9283,0.86177325,0.6003343,0.4335577,0.17211866,0.42821562,0.26143903
9284,0.8941078,0.57670873,0.5929662,0.27556705,0.30114168,0.31739914
9285,0.839789,0.49266487,0.25909495,-0.088029146,0.580694,0.3471241
9286,0.90306556,0.61802423,0.63679767,0.35175633,0.2662679,0.28504133
9287,0.85673136,0.5152507,0.5492852,0.2078045,0.30744618,0.34148067
9288,0.88622797,0.48017293,0.5658364,0.15978134,0.3203916,0.4060551
9289,0.8560887,0.52340424,0.4962641,0.16357964,0.3598246,0.33268446
9290,0.91621923,0.5276109,0.67970765,0.2910993,0.23651159,0.38860834
9291,0.8840108,0.53711426,0.54287434,0.1959778,0.34113646,0.34689653
9292,0.8877751,0.5429606,0.6434151,0.2986005,0.24436009,0.3448146
9293,0.8709804,0.5726334,0.59313357,0.29478657,0.2778468,0.298347
9294,0.9084697,0.65240693,0.5572616,0.30119884,0.3512081,0.25606275
9295,0.8916737,0.6094427,0.63021934,0.34798837,0.26145434,0.28223097
9296,0.91923374,0.52920866,0.7061938,0.31616873,0.21303993,0.39002508
9297,0.9251509,0.65732646,0.63571703,0.36789262,0.28943384,0.2678244
9298,0.86473775,0.49112827,0.5652976,0.19168806,0.2994402,0.37360954
9299,0.8839069,0.6038839,0.4969135,0.21689051,0.3869934,0.28002298
9300,0.8671391,0.44095355,0.59756243,0.17137694,0.2695766,0.4261855
9301,0.8828656,0.5578797,0.5233021,0.19831616,0.35956353,0.32498592
9302,0.85935974,0.55659133,0.57383347,0.271065,0.28552634,0.30276847
9303,0.90564406,0.58826363,0.60569906,0.28831863,0.299945,0.31738043
9304,0.8398512,0.45929772,0.49665052,0.11609703,0.34320068,0.38055348
9305,0.866442,0.5623672,0.5476344,0.24355954,0.31880766,0.30407488
9306,0.8681461,0.47004288,0.65203965,0.25393635,0.21610653,0.3981033
9307,0.90358126,0.6074724,0.57141155,0.27530277,0.33216965,0.29610878
9308,0.88590455,0.5887827,0.5340777,0.23695588,0.35182685,0.29712182
9309,0.8998138,0.46562052,0.6043925,0.17019928,0.29542124,0.43419325
9310,0.8951619,0.5923917,0.6181301,0.3153599,0.27703184,0.3027702
9311,0.9154257,0.6270648,0.6225624,0.3342015,0.2928633,0.2883609
9312,0.8718701,0.45853662,0.65959996,0.24626654,0.21227008,0.41333342
9313,0.872447,0.53908837,0.55700874,0.2236501,0.31543827,0.33335865
9314,0.8647239,0.49398464,0.47050643,0.09976715,0.3942175,0.37073928
9315,0.8842574,0.54387444,0.58599794,0.24561495,0.2982595,0.340383
9316,0.9215436,0.6965326,0.6490586,0.4240476,0.27248502,0.22501099
9317,0.89897525,0.64286375,0.52779853,0.27168703,0.37117672,0.2561115
9318,0.87376046,0.5086146,0.47892016,0.1137743,0.3948403,0.36514586
9319,0.9010122,0.55345666,0.5828203,0.23526478,0.3181919,0.34755552
9320,0.9104937,0.6236011,0.6750992,0.38820666,0.23539442,0.28689253
9321,0.89023334,0.5862324,0.58803236,0.28403145,0.30220097,0.3040009
9322,0.91099256,0.57396495,0.622478,0.2854504,0.28851455,0.3370276
9323,0.85714996,0.4036007,0.5835191,0.12996984,0.27363086,0.45354927
9324,0.9190837,0.70958406,0.612651,0.4031514,0.30643266,0.2094996
9325,0.91807693,0.6328988,0.6230562,0.33787805,0.29502076,0.28517812
9326,0.8981444,0.6056074,0.6355984,0.3430614,0.262546,0.29253703
9327,0.883331,0.48550564,0.5546042,0.15677887,0.32872677,0.3978253
9328,0.894223,0.58820814,0.48778433,0.18176949,0.40643865,0.30601484
9329,0.8845136,0.59378916,0.6080997,0.31737518,0.27641398,0.29072452
9330,0.87617385,0.5242313,0.5716666,0.21972406,0.30450726,0.35194254
9331,0.8778529,0.4980188,0.58533335,0.20549917,0.29251963,0.37983418
9332,0.90866363,0.63615954,0.67251265,0.40000856,0.23615098,0.2725041
9333,0.87744397,0.5997368,0.47212672,0.19441956,0.40531725,0.27770716
9334,0.88270426,0.5515431,0.66092515,0.329764,0.22177911,0.33116114
9335,0.8998152,0.58982164,0.67749584,0.36750233,0.2223193,0.3099935
9336,0.87571436,0.5323515,0.5845263,0.24116343,0.29118806,0.34336287
9337,0.89165294,0.59177774,0.60767066,0.3077954,0.28398234,0.29987526
9338,0.88777596,0.4838028,0.6198993,0.21592611,0.26787668,0.40397316
9339,0.86772126,0.5037466,0.45017016,0.08619553,0.4175511,0.36397463
9340,0.8865923,0.64156336,0.62377,0.3787411,0.26282227,0.24502891
9341,0.8749916,0.5984832,0.58228207,0.30577368,0.29270953,0.2765084
9342,0.8984482,0.51232195,0.5216416,0.13551533,0.37680662,0.38612628
9343,0.88854086,0.6166079,0.53393877,0.2620058,0.3546021,0.27193296
9344,0.89427483,0.57133734,0.56636864,0.24343121,0.32790613,0.32293743
9345,0.9046411,0.6701237,0.66186,0.4273426,0.2427811,0.2345174
9346,0.89179033,0.55468655,0.51952946,0.18242568,0.37226087,0.33710378
9347,0.90317535,0.651068,0.61769485,0.36558747,0.2854805,0.25210738
9348,0.8832729,0.5152833,0.5701593,0.20216966,0.31311363,0.36798966
9349,0.9089175,0.62682456,0.6180893,0.33599633,0.29082823,0.282093
9350,0.85706127,0.5853965,0.39172018,0.12005544,0.4653411,0.27166474
9351,0.8846223,0.63470304,0.5937961,0.3438769,0.29082614,0.24991918
9352,0.8872384,0.5717394,0.5616236,0.24612463,0.32561475,0.31549895
9353,0.8789859,0.56711507,0.49885297,0.18698215,0.3801329,0.3118708
9354,0.864184,0.55461603,0.41595376,0.10638577,0.44823027,0.309568
9355,0.89377284,0.5497519,0.6780014,0.33398044,0.21577144,0.34402096
9356,0.8983339,0.6218628,0.58379495,0.3073238,0.31453902,0.27647114
9357,0.8993529,0.6477469,0.55616224,0.30455625,0.34319067,0.251606
9358,0.9138504,0.5877711,0.661753,0.3356737,0.25209743,0.3260793
9359,0.91040814,0.6244169,0.67987967,0.39388835,0.23052853,0.2859913
9360,0.9200674,0.61953616,0.5866264,0.28609514,0.33344102,0.30053127
9361,0.884685,0.52489144,0.51392865,0.15413505,0.3707564,0.3597936
9362,0.8937878,0.56007046,0.52002585,0.18630844,0.373762,0.3337174
9363,0.8784951,0.5473344,0.53407884,0.20291817,0.3444162,0.33116066
9364,0.85692704,0.43116766,0.5858227,0.16006339,0.27110428,0.42575932
9365,0.896985,0.67314935,0.59661686,0.37278122,0.30036813,0.22383565
9366,0.9202175,0.598428,0.6881438,0.36635423,0.23207378,0.32178956
9367,0.92339045,0.57632166,0.6479584,0.30088967,0.275432,0.34706873
9368,0.91373885,0.6790392,0.627761,0.39306128,0.2859779,0.23469973
9369,0.9169664,0.57345814,0.6146884,0.2711802,0.30227792,0.34350818
9370,0.8630584,0.5235637,0.47998327,0.14048856,0.38307512,0.3394947
9371,0.8977135,0.6806263,0.59393156,0.37684435,0.30378193,0.21708721
9372,0.90138334,0.6062709,0.6231942,0.3280818,0.27818912,0.29511243
9373,0.869403,0.60442054,0.39912045,0.13413799,0.47028255,0.26498246
9374,0.9221449,0.60286105,0.64152205,0.3222382,0.28062284,0.31928384
9375,0.8798773,0.54582465,0.61354125,0.27948856,0.26633608,0.33405268
9376,0.8820545,0.51843196,0.59316015,0.22953755,0.28889441,0.3636226
9377,0.8566766,0.5585979,0.3188411,0.020762444,0.5378355,0.29807866
9378,0.89131075,0.57482827,0.563616,0.24713343,0.32769483,0.31648254
9379,0.89166665,0.60706615,0.5828236,0.29822302,0.30884314,0.28460056
9380,0.8620084,0.565304,0.614324,0.3176195,0.24768448,0.29670447
9381,0.9070367,0.640519,0.64590645,0.37938875,0.26113027,0.2665177
9382,0.903861,0.63991445,0.64432216,0.38037568,0.25953877,0.26394647
9383,0.86785316,0.5325278,0.48754215,0.15221679,0.380311,0.33532536
9384,0.901664,0.59445995,0.62160456,0.31440043,0.28005952,0.30720413
9385,0.89898205,0.6708198,0.56335634,0.3351941,0.3356257,0.22816223
9386,0.8669773,0.54508245,0.54024076,0.21834594,0.3267365,0.32189482
9387,0.9109815,0.6008421,0.6596385,0.34949917,0.25134295,0.31013936
9388,0.91534936,0.6727687,0.66679215,0.4242115,0.24855721,0.24258065
9389,0.90820736,0.5602786,0.6084603,0.26053149,0.2997471,0.34792882
9390,0.91287816,0.44798386,0.65276057,0.18786633,0.26011753,0.46489424
9391,0.85576975,0.51926774,0.5693575,0.23285544,0.2864123,0.33650208
9392,0.8852057,0.5620318,0.6208962,0.2977224,0.2643094,0.32317382
9393,0.87475944,0.58709955,0.5375366,0.24987674,0.3372228,0.28765988
9394,0.8729518,0.5635058,0.6029283,0.29348224,0.27002358,0.30944604
9395,0.883764,0.5740177,0.58110505,0.27135873,0.30265898,0.30974633
9396,0.9085161,0.5140642,0.7114378,0.3169859,0.19707829,0.39445192
9397,0.83524716,0.41785836,0.4219916,0.00460279,0.41325557,0.4173888
9398,0.9095812,0.61224407,0.57397926,0.27664208,0.335602,0.29733717
9399,0.9101512,0.61006093,0.6616751,0.36158484,0.24847609,0.30009025
9400,0.88797784,0.5846969,0.61495477,0.31167388,0.273023,0.3032809
9401,0.90313566,0.5861007,0.5845072,0.26747227,0.31862843,0.31703496
9402,0.9382955,0.6949178,0.6297337,0.386356,0.3085618,0.24337769
9403,0.91416657,0.61032003,0.5689019,0.2650553,0.34526473,0.3038466
9404,0.89776564,0.66316605,0.63625646,0.40165687,0.26150918,0.23459959
9405,0.89866257,0.5232035,0.5742123,0.19875324,0.32445025,0.37545907
9406,0.9046329,0.5691093,0.6877852,0.35226166,0.21684766,0.33552355
9407,0.9307805,0.70789754,0.6186123,0.39572936,0.31216818,0.22288293
9408,0.88034004,0.608884,0.57037306,0.298917,0.30996698,0.27145606
9409,0.89095587,0.63825715,0.6357918,0.38309306,0.2551641,0.25269872
9410,0.8854219,0.6191557,0.5151323,0.2488662,0.3702895,0.2662661
9411,0.9076196,0.60610914,0.6330694,0.33155894,0.2745502,0.30151045
9412,0.89178115,0.5168098,0.5660445,0.19107312,0.3257367,0.3749714
9413,0.86601967,0.5445391,0.42607445,0.10459387,0.43994522,0.32148057
9414,0.8908052,0.54110086,0.4806766,0.1309722,0.41012865,0.34970438
9415,0.87785864,0.5411493,0.53710777,0.20039845,0.34075087,0.33670932
9416,0.8990414,0.4998361,0.67598903,0.2767837,0.22305238,0.39920533
9417,0.90103984,0.7102001,0.56887984,0.37804008,0.33216,0.19083977
9418,0.89664346,0.66937196,0.58554024,0.35826868,0.31110328,0.22727156
9419,0.9269426,0.5734706,0.5682436,0.21477163,0.35869896,0.353472
9420,0.9081803,0.5401306,0.6191462,0.25109655,0.28903407,0.36804968
9421,0.88105404,0.6070773,0.6747245,0.40074778,0.20632952,0.27397674
9422,0.89675105,0.6218868,0.533514,0.2586497,0.36323708,0.27486432
9423,0.88933367,0.56871974,0.63116205,0.31054813,0.25817162,0.32061392
9424,0.86772346,0.4437421,0.56912965,0.14514828,0.29859382,0.42398137
9425,0.90028113,0.5481522,0.5203104,0.16818148,0.37997073,0.35212892
9426,0.90231895,0.6410777,0.5822376,0.32099628,0.3200814,0.26124132
9427,0.900952,0.5834098,0.6101269,0.29258478,0.290825,0.31754214
9428,0.88448596,0.59845364,0.60424185,0.31820953,0.2802441,0.28603232
9429,0.88793063,0.48850095,0.5892851,0.18985534,0.29864562,0.39942974
9430,0.8562254,0.46985757,0.6316786,0.24531078,0.22454679,0.3863678
9431,0.8932858,0.5702743,0.6651237,0.34211224,0.22816205,0.32301146
9432,0.89756894,0.59794784,0.50953174,0.20991063,0.3880372,0.2996211
9433,0.91775936,0.6158774,0.65087664,0.34899467,0.26688272,0.30188197
9434,0.8954576,0.5053871,0.5772713,0.18720078,0.31818634,0.3900705
9435,0.8849473,0.5112634,0.58778644,0.2141025,0.29716086,0.37368393
9436,0.8939743,0.6048029,0.5645903,0.27541888,0.32938403,0.2891714
9437,0.9235717,0.7110219,0.6046474,0.3920976,0.3189243,0.2125498
9438,0.88004076,0.53558725,0.6243665,0.27991307,0.25567418,0.34445345
9439,0.88538426,0.59533155,0.56795675,0.2779041,0.31742746,0.29005265
9440,0.88635236,0.58411586,0.59831923,0.29608268,0.2880332,0.30223656
9441,0.8691449,0.6020036,0.52717,0.2600286,0.34197497,0.2671414
9442,0.85885555,0.46420342,0.4663673,0.071715176,0.39248824,0.39465213
9443,0.9245119,0.5699209,0.7239495,0.36935854,0.20056236,0.35459095
9444,0.92685,0.7318351,0.64971554,0.45470065,0.27713448,0.1950149
9445,0.9187837,0.59389484,0.5959954,0.27110654,0.3227883,0.32488889
9446,0.90958583,0.6467853,0.5883652,0.32556474,0.32122058,0.26280046
9447,0.9088156,0.5616865,0.63723207,0.29010296,0.27158356,0.3471291
9448,0.8944415,0.49508774,0.579437,0.18008327,0.31500447,0.39935374
9449,0.90201366,0.51354444,0.5626974,0.17422819,0.33931625,0.38846922
9450,0.908931,0.6172701,0.6170232,0.32536232,0.2919078,0.2916609
9451,0.9117751,0.49025917,0.6604599,0.23894393,0.25131524,0.42151594
9452,0.8962046,0.6167257,0.64558303,0.36610413,0.25062156,0.2794789
9453,0.8958238,0.5938355,0.54659265,0.24460429,0.34923118,0.30198836
9454,0.9030573,0.44303733,0.40153354,-0.058486402,0.50152373,0.46001995
9455,0.890429,0.51350343,0.62345463,0.2465291,0.26697433,0.37692553
9456,0.8816667,0.56954426,0.64144963,0.32932717,0.24021709,0.31212246
9457,0.9064529,0.603571,0.6824652,0.37958336,0.22398764,0.30288184
9458,0.91552484,0.6396264,0.60063994,0.32474148,0.3148849,0.27589846
9459,0.8851096,0.49249798,0.47928387,0.08667225,0.40582573,0.39261162
9460,0.90859276,0.5858367,0.61470675,0.29195064,0.29388607,0.3227561
9461,0.86704683,0.61139154,0.49364883,0.23799348,0.37339807,0.25565535
9462,0.85857666,0.5589838,0.5407367,0.24114382,0.31783998,0.29959285
9463,0.8746237,0.4844314,0.49004358,0.09985125,0.38458014,0.39019233
9464,0.90485513,0.6534213,0.5584719,0.30703807,0.3463832,0.25143385
9465,0.8554554,0.48934442,0.6022283,0.23611736,0.25322706,0.36611092
9466,0.889616,0.5723391,0.4340574,0.11678052,0.4555586,0.3172769
9467,0.9117887,0.63560414,0.70610595,0.4299214,0.20568275,0.27618456
9468,0.9239407,0.55505943,0.5692765,0.20039529,0.35466415,0.36888123
9469,0.8692038,0.4995615,0.5058278,0.13618541,0.36337608,0.36964238
9470,0.84238404,0.3605132,0.5412636,0.05939275,0.30112046,0.48187083
9471,0.8816008,0.52726436,0.52899635,0.17465991,0.35260445,0.35433644
9472,0.90676177,0.578374,0.5462301,0.21784234,0.3605317,0.32838774
9473,0.89004093,0.6706262,0.5486775,0.3292628,0.34136343,0.21941471
9474,0.8835258,0.63734996,0.6458914,0.3997156,0.23763436,0.24617583
9475,0.86900544,0.5258826,0.5584407,0.21531785,0.31056476,0.34312284
9476,0.84377074,0.45825416,0.614657,0.2291404,0.22911376,0.38551658
9477,0.8877533,0.43085092,0.53333247,0.07643008,0.35442084,0.45690238
9478,0.9053312,0.6221531,0.66676104,0.383583,0.2385701,0.28317803
9479,0.896312,0.633298,0.525085,0.2620709,0.3712271,0.26301408
9480,0.90709,0.5624994,0.54903656,0.20444602,0.3580534,0.34459054
9481,0.89988136,0.5437898,0.6396487,0.28355718,0.26023263,0.3560915
9482,0.88280046,0.53795916,0.5394134,0.19457209,0.34338707,0.3448413
9483,0.8920003,0.57229185,0.62435985,0.30465138,0.26764047,0.31970847
9484,0.8704731,0.53473544,0.3698814,0.034143746,0.5005917,0.33573765
9485,0.86685294,0.50081694,0.56377125,0.19773525,0.3030817,0.366036
9486,0.91037357,0.5012462,0.6709702,0.26184285,0.23940337,0.40912735
9487,0.9240292,0.5989127,0.67938703,0.35427064,0.24464208,0.3251164
9488,0.883667,0.35130543,0.5633059,0.030944347,0.32036108,0.53236157
9489,0.8944866,0.5041816,0.5204347,0.13012964,0.374052,0.39030504
9490,0.9007104,0.6426064,0.6283564,0.3702523,0.27235407,0.2581041
9491,0.87837213,0.62067413,0.56286395,0.30516595,0.3155082,0.257698
9492,0.92581177,0.55094934,0.6549888,0.28012633,0.270823,0.3748625
9493,0.9063148,0.649024,0.63441765,0.37712687,0.27189714,0.25729078
9494,0.90181845,0.55741215,0.64159393,0.29718763,0.26022452,0.3444063
9495,0.8787491,0.4816534,0.5619252,0.16482955,0.31682384,0.39709562
9496,0.9017421,0.6145786,0.5621996,0.2750361,0.3395425,0.2871635
9497,0.9017548,0.5979742,0.53717065,0.23339003,0.36458415,0.30378062
9498,0.87794435,0.568672,0.5396761,0.23040378,0.33826822,0.3092723
9499,0.9266292,0.6186768,0.5964745,0.28852212,0.33015466,0.3079524
9500,0.88360035,0.60981685,0.61362004,0.33983648,0.26998037,0.27378356
9501,0.9038011,0.47250438,0.6479584,0.21666169,0.2558427,0.4312967
9502,0.89168066,0.584451,0.6415831,0.3343535,0.2500975,0.30722958
9503,0.925027,0.5837249,0.58318865,0.2418865,0.34183842,0.34130216
9504,0.9154172,0.64461374,0.64362174,0.37281823,0.2717955,0.2708035
9505,0.8997766,0.634411,0.60049814,0.33513248,0.2992785,0.26536566
9506,0.886319,0.6478028,0.60818785,0.36967176,0.27813107,0.23851609
9507,0.8859946,0.64205563,0.5366131,0.29267412,0.3493815,0.24393898
9508,0.91291165,0.62671673,0.6130261,0.3268311,0.29988563,0.28619498
9509,0.91471183,0.6184203,0.6797358,0.3834442,0.23497611,0.2962916
9510,0.8993329,0.5355679,0.5925648,0.22879982,0.30676806,0.363765
9511,0.8699595,0.5932348,0.5334969,0.25677216,0.33646262,0.27672476
9512,0.8687544,0.56493187,0.5944898,0.2906673,0.27426457,0.30382252
9513,0.9018259,0.6740345,0.5652892,0.3374977,0.33653677,0.22779149
9514,0.914369,0.59838223,0.584149,0.26816225,0.33021998,0.31598675
9515,0.89931345,0.58727723,0.55665123,0.24461508,0.34266216,0.31203616
9516,0.88868034,0.5658077,0.52407587,0.20120323,0.36460447,0.32287264
9517,0.89334166,0.5550109,0.6384399,0.30010915,0.25490177,0.33833075
9518,0.9047464,0.59457886,0.6156663,0.30549872,0.28908014,0.31016755
9519,0.8912218,0.6034161,0.5207938,0.23298806,0.37042803,0.28780574
9520,0.8844842,0.5424018,0.53158844,0.18950605,0.35289574,0.34208238
9521,0.88322645,0.58499575,0.5283401,0.2301094,0.35488635,0.2982307
9522,0.871647,0.59748584,0.60849345,0.33433235,0.2631535,0.2741611
9523,0.9219779,0.6454939,0.6284116,0.35192764,0.2935663,0.27648395
9524,0.8799916,0.4830029,0.43217665,0.03518796,0.44781494,0.3969887
9525,0.90198517,0.56022537,0.67197865,0.3302188,0.23000658,0.34175986
9526,0.89347357,0.5173508,0.5657277,0.18960494,0.32774585,0.37612277
9527,0.87205946,0.5727525,0.46838558,0.16907859,0.4036739,0.299307
9528,0.8563887,0.45786744,0.5601537,0.16163242,0.29623502,0.3985213
9529,0.8777925,0.571219,0.60545456,0.29888117,0.27233785,0.3065734
9530,0.90257734,0.5397128,0.64912397,0.28625947,0.2534533,0.3628645
9531,0.86381245,0.56789863,0.5782336,0.28231978,0.28557885,0.29591382
9532,0.9178726,0.6731472,0.679312,0.43458658,0.23856062,0.2447254
9533,0.88937443,0.5568001,0.6697432,0.33716887,0.21963125,0.3325743
9534,0.8735745,0.5733412,0.5497966,0.24956322,0.32377797,0.30023336
9535,0.8912612,0.5255103,0.5212415,0.15549052,0.3700198,0.36575097
9536,0.88680774,0.5873377,0.6249031,0.32543296,0.26190472,0.29947013
9537,0.89174557,0.55199426,0.5932231,0.25347185,0.2985224,0.33975124
9538,0.9269168,0.6394218,0.56698644,0.27949148,0.35993034,0.28749496
9539,0.88545686,0.61509836,0.633049,0.3626905,0.25240785,0.2703585
9540,0.88508874,0.5768617,0.6375335,0.32930642,0.24755526,0.30822706
9541,0.87224036,0.4963482,0.55254006,0.17664784,0.31970036,0.37589222
9542,0.9125017,0.6519239,0.6046747,0.3440969,0.307827,0.2605778
9543,0.8570893,0.5423433,0.4771155,0.16236949,0.37997383,0.31474602
9544,0.87235177,0.46802425,0.55017793,0.14585042,0.32217383,0.4043275
9545,0.8908773,0.6304881,0.57050765,0.31011838,0.32036972,0.26038927
9546,0.91323966,0.5988449,0.51506764,0.20067292,0.39817196,0.3143947
9547,0.8819418,0.57115245,0.57761645,0.2668271,0.30432534,0.31078935
9548,0.8986803,0.57998085,0.56890845,0.25020897,0.32977188,0.31869948
9549,0.86380136,0.5871891,0.5197055,0.24309313,0.34409595,0.27661234
9550,0.87751913,0.5212195,0.59922576,0.24292612,0.27829337,0.35629964
9551,0.8779841,0.5514401,0.5600373,0.23349327,0.31794685,0.32654405
9552,0.8708699,0.58489615,0.547029,0.26105523,0.32384092,0.2859738
9553,0.9004938,0.62178874,0.64966273,0.37095767,0.25083107,0.27870506
9554,0.89552397,0.65844387,0.62336797,0.38628787,0.272156,0.2370801
9555,0.9103687,0.48005116,0.65272856,0.22241104,0.25764012,0.43031752
9556,0.8345703,0.4849239,0.5206593,0.171013,0.3139109,0.34964633
9557,0.889499,0.6246687,0.5315037,0.2666734,0.35799533,0.2648303
9558,0.87990427,0.5788771,0.6128129,0.3117857,0.2670914,0.30102718
9559,0.8856068,0.4912874,0.55501306,0.16069359,0.33059382,0.39431947
9560,0.8849877,0.58905816,0.50370437,0.20777476,0.3812834,0.2959296
9561,0.88472646,0.63813424,0.57831407,0.33172184,0.3064124,0.24659222
9562,0.8838316,0.5330217,0.54239464,0.1915847,0.34143698,0.35080993
9563,0.9021119,0.5514822,0.6012795,0.2506498,0.3008324,0.3506297
9564,0.8920217,0.50042325,0.53197974,0.14038128,0.36004198,0.39159846
9565,0.8751237,0.64207506,0.59115756,0.35810894,0.28396612,0.23304862
9566,0.91380596,0.5490612,0.6248572,0.2601124,0.28894877,0.36474478
9567,0.9051512,0.5769955,0.6029459,0.27479023,0.30220526,0.3281557
9568,0.855606,0.49455988,0.48108524,0.120039105,0.37452078,0.36104614
9569,0.9079904,0.622177,0.61282897,0.32701558,0.29516143,0.2858134
9570,0.88558906,0.4755379,0.57408774,0.16403657,0.31150132,0.41005117
9571,0.90625197,0.6121093,0.6499373,0.3557946,0.2563147,0.29414266
9572,0.9023862,0.5581094,0.6316569,0.2873801,0.2707293,0.3442768
9573,0.8820646,0.5406455,0.5986326,0.25721347,0.283432,0.3414191
9574,0.9193871,0.6774596,0.5427557,0.30082822,0.37663138,0.2419275
9575,0.8879732,0.55401146,0.52920413,0.1952424,0.35876906,0.33396173
9576,0.9089427,0.6433846,0.6332325,0.36767435,0.27571023,0.26555812
9577,0.90790826,0.6863759,0.6494913,0.4279589,0.258417,0.2215324
9578,0.9264359,0.6492232,0.5800592,0.3028465,0.34637672,0.27721268
9579,0.91470337,0.55435395,0.6710653,0.3107159,0.24363804,0.36034936
9580,0.88713247,0.56046605,0.5470746,0.22040814,0.3400579,0.32666647
9581,0.9087567,0.647733,0.58189654,0.32087284,0.32686013,0.2610237
9582,0.8786467,0.5568911,0.59694207,0.27518648,0.2817046,0.3217556
9583,0.90657234,0.60223174,0.6014093,0.29706872,0.30516303,0.3043406
9584,0.90070707,0.5945051,0.65412587,0.34792393,0.24658114,0.30620193
9585,0.8825705,0.64376557,0.47870445,0.23989952,0.40386605,0.23880494
9586,0.9138751,0.60740364,0.48785955,0.18138814,0.4260155,0.3064714
9587,0.88959247,0.6240549,0.61829466,0.35275716,0.27129775,0.2655375
9588,0.9076402,0.5638503,0.63928103,0.2954911,0.26835918,0.34378994
9589,0.8926535,0.5789764,0.543605,0.22992796,0.34904844,0.31367707
9590,0.8776152,0.64128876,0.57009745,0.333771,0.30751777,0.23632646
9591,0.88065475,0.48979813,0.5813845,0.19052786,0.29927027,0.39085662
9592,0.89569974,0.62909806,0.65073323,0.38413155,0.2449665,0.26660168
9593,0.90858215,0.58847517,0.51203406,0.19192702,0.39654815,0.32010704
9594,0.9261867,0.65800214,0.6750598,0.40687525,0.2511269,0.26818454
9595,0.8565929,0.5292193,0.536917,0.20954347,0.31967586,0.3273735
9596,0.8945501,0.43782705,0.6313851,0.17466211,0.26316494,0.45672297
9597,0.92166626,0.57517946,0.6213466,0.2748598,0.30031967,0.3464868
9598,0.8988406,0.64895475,0.55403453,0.30414873,0.34480602,0.2498858
9599,0.88740325,0.5776675,0.5986798,0.288944,0.28872347,0.30973577
9600,0.91431046,0.57773083,0.60235304,0.26577342,0.31195742,0.33657962
9601,0.89064646,0.716274,0.559266,0.38489354,0.3313805,0.17437243
9602,0.853959,0.5203228,0.56719387,0.23355764,0.28676516,0.33363622
9603,0.89668083,0.5746295,0.61268485,0.29063344,0.28399605,0.3220514
9604,0.88752115,0.5292023,0.64377,0.28545105,0.24375123,0.35831892
9605,0.8901411,0.6381711,0.61780894,0.3658389,0.2723322,0.25197005
9606,0.86886954,0.53048646,0.621487,0.28310394,0.24738252,0.33838308
9607,0.87465096,0.51436853,0.52428275,0.16400027,0.35036826,0.36028248
9608,0.843663,0.5056341,0.6209681,0.2829392,0.22269493,0.3380289
9609,0.8868191,0.5694919,0.59902734,0.28170013,0.2877918,0.3173272
9610,0.90323484,0.5599165,0.49387217,0.15055382,0.40936267,0.34331834
9611,0.88085026,0.55601937,0.5995134,0.27468258,0.28133678,0.32483083
9612,0.9324839,0.60931695,0.69441956,0.37125254,0.23806441,0.32316703
9613,0.8910663,0.54352826,0.48077196,0.1332339,0.41029435,0.34753805
9614,0.89238167,0.6582036,0.4718355,0.23765743,0.42054617,0.23417807
9615,0.9034597,0.6091261,0.43903768,0.14470404,0.46442205,0.29433364
9616,0.9019306,0.5306648,0.5719166,0.20065081,0.330014,0.37126577
9617,0.89859474,0.6671907,0.5015254,0.27012134,0.39706933,0.23140407
9618,0.8771716,0.6302773,0.6249978,0.37810344,0.25217384,0.24689436
9619,0.89004093,0.4590041,0.59989476,0.16885799,0.2901461,0.43103677
9620,0.89441544,0.5969949,0.5582024,0.26078182,0.33621305,0.29742056
9621,0.8663873,0.44345164,0.5381229,0.11518723,0.32826442,0.42293566
9622,0.91689795,0.5072218,0.5986607,0.18898457,0.31823725,0.40967613
9623,0.9068946,0.49049014,0.59288406,0.17647964,0.3140105,0.41640443
9624,0.8650141,0.53113496,0.47086692,0.1369878,0.39414716,0.3338791
9625,0.89705396,0.52016985,0.6356783,0.2587942,0.26137567,0.3768841
9626,0.91424847,0.58607996,0.59676385,0.26859534,0.31748462,0.3281685
9627,0.85057926,0.39972895,0.3666001,-0.08425021,0.48397917,0.4508503
9628,0.89994425,0.6102805,0.6410033,0.35133964,0.25894088,0.28966367
9629,0.9123685,0.55976343,0.6435642,0.29095918,0.26880425,0.35260504
9630,0.8915854,0.5782903,0.5038712,0.19057602,0.38771427,0.3132952
9631,0.8954212,0.6021991,0.66386676,0.37064463,0.23155445,0.29322213
9632,0.91303474,0.5760731,0.6794424,0.34248084,0.23359227,0.33696157
9633,0.8713286,0.5300116,0.5501214,0.20880437,0.32120723,0.34131706
9634,0.9192282,0.663888,0.59687996,0.34153974,0.32234824,0.25534022
9635,0.88047785,0.5516754,0.628387,0.29958445,0.25209093,0.32880253
9636,0.9010168,0.5519161,0.6420795,0.29297882,0.2589373,0.34910065
9637,0.9077446,0.6910034,0.45578486,0.23904365,0.45195973,0.2167412
9638,0.8739962,0.61505854,0.5831522,0.32421452,0.29084402,0.25893766
9639,0.91420275,0.6715275,0.63450956,0.39183432,0.2796932,0.24267524
