,$(X_1\cup X_2)\beta \approx Y$,$X_1\beta \approx Y$,$X_2\beta \approx Y$,$R^2(X_1\beta \approx Y)\cap R^2(X_2\beta \approx Y)$,$R^2(X_1\beta \approx Y) \setminus R^2(X_2\beta \approx Y)$,$R^2(X_2\beta \approx Y) \setminus R^2(X_1\beta \approx Y)$
4978,0.9121271,0.7330342,0.47837663,0.29928368,0.4337505,0.17909294
4979,0.88064826,0.68563545,0.32854974,0.13353693,0.5520985,0.19501281
4980,0.900667,0.7284869,0.33914298,0.1669628,0.5615241,0.17218018
4981,0.9210301,0.7720357,0.4741745,0.3251801,0.4468556,0.14899439
4982,0.8982155,0.7851285,0.2956754,0.1825884,0.6025401,0.113087
4983,0.88403296,0.670324,0.4429835,0.22927451,0.44104952,0.213709
4984,0.8574729,0.6903713,0.4819612,0.31485963,0.37551165,0.16710156
4985,0.9080893,0.7242895,0.51270986,0.32891,0.39537948,0.18379986
4986,0.90385276,0.72134835,0.42392504,0.24142069,0.47992766,0.18250436
4987,0.8900886,0.7002943,0.29729933,0.10750502,0.5927893,0.1897943
4988,0.87032497,0.7057478,0.37015772,0.20558059,0.5001672,0.16457713
4989,0.90165555,0.7933652,0.4191758,0.31088543,0.48247975,0.108290374
4990,0.8888617,0.7069629,0.44544518,0.2635464,0.44341648,0.18189877
4991,0.91023463,0.8073759,0.44372433,0.34086567,0.46651024,0.10285866
4992,0.9088589,0.8029355,0.41202492,0.30610144,0.49683404,0.105923474
4993,0.82904494,0.66162467,0.2990399,0.13161963,0.53000504,0.16742027
4994,0.88682497,0.74245167,0.5618888,0.41751552,0.32493615,0.1443733
4995,0.88613826,0.7485038,0.40250385,0.2648694,0.4836344,0.13763446
4996,0.91581005,0.7694134,0.43086857,0.28447193,0.48494148,0.14639664
4997,0.9041273,0.7438297,0.4113599,0.25106233,0.4927674,0.16029757
4998,0.90138996,0.695575,0.43631864,0.23050368,0.46507132,0.20581496
4999,0.89844126,0.7114943,0.3663478,0.17940086,0.53209347,0.18694693
5000,0.91171855,0.77849007,0.44761795,0.31438953,0.46410054,0.13322842
5001,0.88176584,0.707037,0.38039178,0.20566297,0.501374,0.17472881
5002,0.91589206,0.75142974,0.5229849,0.3585226,0.39290714,0.16446233
5003,0.90526277,0.7570871,0.39661288,0.24843723,0.5086499,0.14817566
5004,0.89258754,0.77996516,0.4668076,0.35418522,0.42577994,0.11262238
5005,0.8681899,0.7120342,0.37091994,0.2147643,0.49726993,0.15615565
5006,0.9281543,0.8003831,0.55747855,0.42970735,0.37067574,0.1277712
5007,0.9178901,0.7580967,0.6192276,0.45943427,0.29866242,0.15979332
5008,0.89401627,0.6935406,0.4265136,0.22603798,0.4675026,0.20047563
5009,0.91933095,0.78043747,0.512238,0.37334454,0.40709293,0.13889349
5010,0.9146314,0.78342396,0.4557724,0.32456487,0.4588591,0.13120753
5011,0.89040804,0.7072517,0.4176377,0.23448133,0.4727704,0.18315637
5012,0.895548,0.71085346,0.47705477,0.2923602,0.41849327,0.18469459
5013,0.90801406,0.7839289,0.46857893,0.34449375,0.43943512,0.12408519
5014,0.8867145,0.73021597,0.46105897,0.30456036,0.4256556,0.15649861
5015,0.9054042,0.7360288,0.37316298,0.20378757,0.5322412,0.16937542
5016,0.87007654,0.6753858,0.44074124,0.24605048,0.4293353,0.19469076
5017,0.90968883,0.68930227,0.42621344,0.20582688,0.4834754,0.22038656
5018,0.87585306,0.7040378,0.40366638,0.2318511,0.47218668,0.17181528
5019,0.9138998,0.74714935,0.5061947,0.33944428,0.40770507,0.16675043
5020,0.9068292,0.7336767,0.45681542,0.28366297,0.4500137,0.17315245
5021,0.88745093,0.67768663,0.5327153,0.32295108,0.35473555,0.20976424
5022,0.8662185,0.6835844,0.250113,0.067478895,0.6161055,0.18263412
5023,0.90419,0.773097,0.51450425,0.38341123,0.38968575,0.13109303
5024,0.8395052,0.7019011,0.32293516,0.1853311,0.51657,0.13760406
5025,0.8698445,0.647199,0.32955337,0.106907845,0.54029113,0.22264552
5026,0.8582048,0.5413575,0.34900826,0.032160997,0.5091965,0.31684726
5027,0.8946636,0.7448102,0.5122206,0.36236727,0.38244295,0.14985335
5028,0.8899411,0.76822513,0.40883017,0.28711426,0.48111087,0.1217159
5029,0.8559929,0.69183135,0.34223616,0.1780746,0.51375675,0.16416156
5030,0.8586776,0.6898972,0.4883511,0.31957066,0.37032652,0.16878045
5031,0.86978614,0.7377752,0.36125302,0.22924209,0.5085331,0.13201094
5032,0.8891077,0.7516783,0.47168493,0.33425546,0.41742283,0.13742948
5033,0.87840056,0.72865266,0.38633764,0.23658967,0.492063,0.14974797
5034,0.90508693,0.77062345,0.48205936,0.34759587,0.42302758,0.13446349
5035,0.8813859,0.7474375,0.46004963,0.32610118,0.4213363,0.13394845
5036,0.9085896,0.802708,0.43644458,0.33056307,0.47214496,0.10588151
5037,0.8716755,0.73090863,0.30783212,0.16706526,0.56384337,0.14076686
5038,0.87171054,0.6627468,0.33459097,0.12562722,0.53711957,0.20896375
5039,0.83989406,0.6840346,0.3312707,0.17541122,0.50862336,0.15585947
5040,0.88341695,0.7051605,0.38186193,0.20360547,0.501555,0.17825645
5041,0.90996647,0.779418,0.41256464,0.28201616,0.49740183,0.13054848
5042,0.9143945,0.7837804,0.3098088,0.17919469,0.6045857,0.1306141
5043,0.90746623,0.7431257,0.49909043,0.33474988,0.4083758,0.16434056
5044,0.88776314,0.7262248,0.42052913,0.25899076,0.46723402,0.16153836
5045,0.8675724,0.76525146,0.29822928,0.19590831,0.56934315,0.10232097
5046,0.8956068,0.75818926,0.52790785,0.39049023,0.36769903,0.13741761
5047,0.90449524,0.7372174,0.44947487,0.282197,0.45502043,0.16727787
5048,0.8799466,0.74714535,0.48564374,0.35284245,0.3943029,0.1328013
5049,0.9030175,0.77166516,0.4611348,0.3297825,0.44188267,0.1313523
5050,0.85051024,0.6709292,0.2783621,0.09878105,0.57214814,0.17958105
5051,0.9032793,0.7857444,0.6031339,0.48559904,0.3001454,0.117534876
5052,0.89486486,0.7320921,0.379233,0.21646017,0.5156319,0.16277283
5053,0.8858026,0.75222075,0.44647998,0.31289804,0.4393227,0.13358194
5054,0.90139747,0.74867535,0.354366,0.20164394,0.5470314,0.15272206
5055,0.92652506,0.795563,0.4403441,0.30938202,0.48618096,0.13096207
5056,0.8988469,0.73191535,0.39967906,0.2327475,0.49916786,0.16693157
5057,0.89500177,0.74870884,0.34155095,0.19525802,0.5534508,0.14629292
5058,0.9009875,0.73535264,0.45384115,0.28820622,0.44714642,0.16563493
5059,0.90069854,0.7920412,0.31833488,0.20967758,0.5823636,0.1086573
5060,0.8623394,0.7342142,0.28068835,0.15256321,0.581651,0.12812513
5061,0.88393027,0.7634275,0.39924645,0.27874368,0.4846838,0.12050277
5062,0.86475813,0.702605,0.4542082,0.292055,0.41055,0.16215318
5063,0.84164053,0.60474753,0.3307398,0.0938468,0.51090074,0.236893
5064,0.8784893,0.7183557,0.37886637,0.21873277,0.49962294,0.1601336
5065,0.8700371,0.7087791,0.4212199,0.25996184,0.44881725,0.16125804
5066,0.88354826,0.69459087,0.3779965,0.18903911,0.50555176,0.1889574
5067,0.887255,0.7089999,0.51995134,0.3416962,0.36730367,0.17825514
5068,0.90850294,0.7453384,0.39746273,0.23429811,0.5110403,0.16316462
5069,0.8690856,0.73993003,0.46956414,0.3404085,0.39952153,0.12915564
5070,0.8528404,0.6666558,0.29050994,0.104325294,0.5623305,0.18618464
5071,0.9066229,0.7349409,0.3830309,0.21134889,0.523592,0.171682
5072,0.87639004,0.7027581,0.33957666,0.16594476,0.5368133,0.1736319
5073,0.88780034,0.67808604,0.4745987,0.26488435,0.4132017,0.20971435
5074,0.85269976,0.60874397,0.35760623,0.11365044,0.49509352,0.24395579
5075,0.91649413,0.7318946,0.50221705,0.31761754,0.41427708,0.18459952
5076,0.8939637,0.7689967,0.4547792,0.32981217,0.43918455,0.12496704
5077,0.90093684,0.7849345,0.46674013,0.3507378,0.4341967,0.11600232
5078,0.9189578,0.77849495,0.48575604,0.34529316,0.4332018,0.14046288
5079,0.82718205,0.6391623,0.32854134,0.14052159,0.49864072,0.18801975
5080,0.90478486,0.7496023,0.26412708,0.108944476,0.64065784,0.1551826
5081,0.91552705,0.81990516,0.43053913,0.33491725,0.4849879,0.095621884
5082,0.8895699,0.7586733,0.45869988,0.32780325,0.43087006,0.13089663
5083,0.8959669,0.73493385,0.4206035,0.25957048,0.47536337,0.16103303
5084,0.87345874,0.7163534,0.38296396,0.22585857,0.49049485,0.15710539
5085,0.91400164,0.8025267,0.47937107,0.36789614,0.43463057,0.11147493
5086,0.89648813,0.7518456,0.41032487,0.26568228,0.48616332,0.14464259
5087,0.8787481,0.7113397,0.4294635,0.2620551,0.4492846,0.1674084
5088,0.90289074,0.70959324,0.5114673,0.31816977,0.39142346,0.1932975
5089,0.8757947,0.6998122,0.37063396,0.19465142,0.50516075,0.17598253
5090,0.89172757,0.7381522,0.47168577,0.31811035,0.42004186,0.15357542
5091,0.86746764,0.70461285,0.36023766,0.19738293,0.5072299,0.16285473
5092,0.91131705,0.79689145,0.4675036,0.35307795,0.4438135,0.11442566
5093,0.9175772,0.74756896,0.36345208,0.19344383,0.55412513,0.17000824
5094,0.8942461,0.6644466,0.40930563,0.17950606,0.48494053,0.22979957
5095,0.86251384,0.66807973,0.44698268,0.25254864,0.4155311,0.19443405
5096,0.88165027,0.7109273,0.3389662,0.16824323,0.5426841,0.17072296
5097,0.8736014,0.76075846,0.45917767,0.34633476,0.4144237,0.11284292
5098,0.90584135,0.7576612,0.39201957,0.2438395,0.5138217,0.14818007
5099,0.92767113,0.8049863,0.4807064,0.35802156,0.44696474,0.12268484
5100,0.8994769,0.7336475,0.45826256,0.29243314,0.44121438,0.16582942
5101,0.8874395,0.68529576,0.32956177,0.12741804,0.5578777,0.20214373
5102,0.8934024,0.7854237,0.43741465,0.329436,0.4559877,0.10797864
5103,0.9415281,0.7939606,0.53867936,0.39111185,0.40284872,0.14756751
5104,0.89148843,0.7307037,0.40352952,0.2427448,0.4879589,0.16078472
5105,0.88199717,0.7044499,0.37027097,0.19272369,0.5117262,0.17754728
5106,0.8850601,0.71864533,0.48951524,0.32310057,0.39554477,0.16641468
5107,0.86135393,0.73205626,0.37714404,0.2478463,0.48420995,0.12929773
5108,0.8972731,0.7385336,0.36849874,0.20975918,0.52877444,0.15873957
5109,0.9271172,0.8037058,0.42264664,0.29923522,0.5044706,0.12341142
5110,0.9044405,0.7799196,0.3226294,0.19810855,0.5818111,0.12452084
5111,0.89138824,0.7542552,0.43123788,0.29410475,0.46015042,0.13713312
5112,0.90963656,0.74708533,0.47443843,0.3118872,0.43519813,0.16255122
5113,0.8877321,0.75233775,0.43402672,0.29863232,0.45370543,0.1353944
5114,0.89954484,0.77167654,0.4395581,0.31168973,0.4599868,0.12786835
5115,0.8786614,0.68589413,0.2683221,0.07555485,0.6103393,0.19276726
5116,0.8855994,0.7595921,0.33029032,0.204283,0.5553091,0.12600732
5117,0.8833187,0.71575373,0.31686705,0.14930207,0.56645167,0.16756499
5118,0.8973823,0.7273357,0.48516077,0.3151142,0.4122215,0.17004657
5119,0.8374815,0.74071884,0.14158165,0.044818997,0.69589984,0.09676266
5120,0.9097658,0.7607665,0.47517717,0.3261779,0.4345886,0.14899927
5121,0.9145303,0.7059551,0.53475595,0.3261807,0.3797744,0.20857525
5122,0.8468441,0.69860774,0.3019669,0.15373051,0.54487723,0.1482364
5123,0.86269826,0.7546276,0.35464698,0.24657637,0.5080512,0.10807061
5124,0.84659076,0.6729711,0.5905922,0.41697264,0.2559985,0.17361957
5125,0.8978028,0.7923924,0.5100321,0.4046216,0.38777077,0.105410516
5126,0.90053004,0.6775662,0.3838961,0.16093224,0.5166339,0.22296387
5127,0.86838096,0.7059394,0.3403151,0.17787355,0.52806586,0.16244155
5128,0.8903678,0.78441733,0.4463398,0.3403893,0.44402802,0.105950475
5129,0.8539725,0.66936255,0.35228783,0.16767782,0.5016847,0.18461001
5130,0.8858854,0.75097877,0.20869493,0.073788285,0.6771905,0.13490665
5131,0.8745297,0.7250775,0.36520237,0.2157501,0.5093274,0.14945227
5132,0.8335208,0.6224998,0.3537454,0.1427244,0.47977543,0.211021
5133,0.9161286,0.7872189,0.4624442,0.33353454,0.4536844,0.12890965
5134,0.8941412,0.75399125,0.46696782,0.32681787,0.42717338,0.14014995
5135,0.9043708,0.75544363,0.5356213,0.3866942,0.36874944,0.1489271
5136,0.90463233,0.7664963,0.3801093,0.24197328,0.524523,0.13813603
5137,0.88447315,0.7408145,0.5220945,0.3784358,0.36237872,0.1436587
5138,0.88507414,0.78043675,0.2680233,0.16338587,0.6170509,0.104637444
5139,0.88299847,0.71496207,0.33141738,0.16338098,0.5515811,0.1680364
5140,0.89509434,0.6517254,0.49422383,0.2508549,0.4008705,0.24336892
5141,0.8923866,0.74834967,0.35933495,0.215298,0.53305167,0.14403695
5142,0.90472037,0.76677436,0.49407452,0.3561285,0.41064584,0.13794601
5143,0.89794123,0.7165636,0.38861156,0.2072339,0.5093297,0.18137765
5144,0.8928575,0.6890913,0.4506054,0.24683923,0.4422521,0.20376617
5145,0.90088546,0.7366245,0.38949418,0.2252332,0.5113913,0.16426098
5146,0.905859,0.79162353,0.5091841,0.39494872,0.3966748,0.1142354
5147,0.91012156,0.76854944,0.4798748,0.33830273,0.4302467,0.14157206
5148,0.9181333,0.8116114,0.442627,0.33610505,0.47550637,0.106521964
5149,0.8809387,0.66838604,0.46845698,0.25590426,0.41248178,0.21255273
5150,0.85461175,0.6716845,0.43100876,0.24808156,0.42360294,0.18292719
5151,0.9031598,0.76755923,0.45058346,0.31498295,0.45257628,0.1356005
5152,0.8945774,0.7176622,0.34870857,0.17179334,0.5458689,0.17691523
5153,0.9145492,0.7441137,0.5047142,0.33427876,0.40983492,0.17043543
5154,0.91849214,0.7589107,0.5006197,0.3410383,0.41787243,0.15958142
5155,0.8563099,0.6660825,0.38728935,0.19706202,0.4690205,0.19022733
5156,0.90233785,0.69954944,0.39878428,0.19599587,0.50355357,0.20278841
5157,0.92201805,0.7457684,0.52118003,0.3449304,0.40083802,0.17624962
5158,0.9142535,0.8253861,0.4804113,0.39154387,0.43384224,0.088867426
5159,0.8827846,0.69701326,0.4629858,0.27721453,0.41979873,0.18577129
5160,0.8842475,0.67291677,0.46449715,0.2531665,0.41975027,0.21133065
5161,0.91042477,0.7292865,0.44581062,0.26467234,0.46461415,0.18113828
5162,0.90732366,0.70309097,0.42585945,0.2216267,0.48146427,0.20423275
5163,0.8948456,0.7949092,0.48473948,0.38480306,0.41010612,0.099936426
5164,0.8831324,0.72571486,0.4789089,0.3214913,0.40422356,0.1574176
5165,0.9006481,0.8350514,0.45609748,0.39050078,0.44455063,0.0655967
5166,0.8552445,0.655869,0.36349994,0.16412437,0.49174464,0.19937557
5167,0.9148437,0.810923,0.4723776,0.36845696,0.44246602,0.10392064
5168,0.8690678,0.67655456,0.45936,0.26684678,0.40970778,0.19251323
5169,0.87323403,0.68487227,0.4662611,0.27789927,0.406973,0.18836182
5170,0.8879043,0.7182416,0.48726606,0.31760335,0.40063822,0.16966271
5171,0.8862368,0.7293297,0.46299356,0.30608642,0.42324328,0.15690714
5172,0.8262156,0.6454996,0.4626996,0.2819835,0.3635161,0.1807161
5173,0.9010912,0.67275006,0.4406861,0.212345,0.46040505,0.2283411
5174,0.89099497,0.7249549,0.42055714,0.25451714,0.47043777,0.16604
5175,0.8805094,0.7515087,0.4233083,0.2943077,0.457201,0.1290006
5176,0.90601164,0.7226584,0.33438903,0.15103573,0.57162267,0.1833533
5177,0.8568101,0.72006476,0.47681618,0.34007084,0.37999392,0.13674533
5178,0.870739,0.68499696,0.35823238,0.17249036,0.5125066,0.18574202
5179,0.88506573,0.7171416,0.40207112,0.23414701,0.48299462,0.1679241
5180,0.9108711,0.7859805,0.48173368,0.35684317,0.42913735,0.124890506
5181,0.9019676,0.74381137,0.4539538,0.29579753,0.44801384,0.15815628
5182,0.90448475,0.7775705,0.4790194,0.35210514,0.42546535,0.12691426
5183,0.9296059,0.81398946,0.51437944,0.398763,0.41522646,0.11561644
5184,0.9171514,0.7718332,0.5017775,0.35645932,0.41537386,0.14531821
5185,0.8678802,0.72393876,0.35576832,0.21182692,0.51211184,0.1439414
5186,0.91538113,0.6991823,0.429056,0.21285707,0.4863252,0.21619892
5187,0.8910316,0.6988728,0.49346238,0.3013035,0.3975693,0.19215888
5188,0.8707894,0.71941745,0.49242318,0.34105122,0.37836623,0.15137196
5189,0.8983578,0.771138,0.48010683,0.35288697,0.41825104,0.12721986
5190,0.9180305,0.7872524,0.4340418,0.30326366,0.48398876,0.13077813
5191,0.8926815,0.8093021,0.3060922,0.22271287,0.5865892,0.08337933
5192,0.8744359,0.61630386,0.3273254,0.06919336,0.5471105,0.25813204
5193,0.894649,0.7619105,0.3950609,0.26232243,0.49958807,0.13273847
5194,0.8927461,0.74637014,0.41880834,0.27243245,0.4739377,0.1463759
5195,0.8874314,0.7387023,0.380863,0.23213387,0.50656843,0.14872915
5196,0.88406265,0.6450577,0.47576022,0.23675525,0.40830243,0.23900497
5197,0.89929104,0.8054297,0.3707919,0.27693057,0.5284991,0.09386134
5198,0.87873757,0.62475145,0.3916031,0.13761699,0.48713446,0.25398612
5199,0.8794737,0.71802086,0.34692144,0.18546867,0.5325522,0.16145277
5200,0.8729478,0.69731474,0.33816415,0.16253102,0.5347837,0.17563313
5201,0.8557036,0.6812568,0.27096504,0.09651822,0.58473855,0.17444682
5202,0.8948548,0.7702161,0.45224655,0.32760787,0.44260824,0.12463868
5203,0.88126236,0.6468103,0.37846684,0.14401478,0.5027955,0.23445207
5204,0.8555616,0.76788193,0.27365953,0.18597984,0.5819021,0.087679684
5205,0.8740294,0.7158226,0.4374321,0.27922535,0.43659723,0.15820676
5206,0.90253603,0.7848271,0.48257947,0.36487055,0.41995656,0.11770892
5207,0.90902203,0.76741946,0.37137437,0.2297718,0.53764766,0.14160258
5208,0.8956168,0.79535866,0.32088816,0.22062999,0.57472867,0.10025817
5209,0.8951789,0.77235585,0.3616687,0.2388457,0.53351015,0.122823
5210,0.89980024,0.80071276,0.4129454,0.31385785,0.4868549,0.09908754
5211,0.8816691,0.6925896,0.2845251,0.09544557,0.597144,0.18907952
5212,0.89139426,0.74599147,0.43008548,0.28468263,0.46130884,0.14540285
5213,0.8902753,0.7103949,0.47327483,0.2933945,0.4170004,0.17988032
5214,0.90759325,0.7855261,0.5981252,0.476058,0.3094681,0.12206721
5215,0.88748,0.80400646,0.28361,0.20013642,0.60387003,0.08347356
5216,0.9175807,0.8133606,0.46243685,0.35821664,0.45514393,0.10422021
5217,0.91748923,0.74016553,0.46839702,0.29107338,0.44909215,0.17732364
5218,0.8477714,0.6426072,0.30633026,0.10116607,0.54144114,0.2051642
5219,0.8582046,0.7442297,0.3744071,0.26043224,0.48379743,0.11397487
5220,0.87421554,0.70666635,0.3591355,0.19158632,0.51508003,0.1675492
5221,0.8830407,0.7406646,0.40154004,0.25916392,0.4815007,0.14237612
5222,0.90850914,0.7108267,0.42042845,0.22274601,0.48808068,0.19768244
5223,0.89413834,0.7102442,0.4418112,0.25791705,0.45232713,0.18389416
5224,0.8940657,0.74473023,0.37521833,0.22588295,0.5188473,0.14933538
5225,0.90826875,0.78011227,0.67428803,0.54613155,0.23398072,0.12815648
5226,0.8877876,0.6375699,0.5240644,0.27384675,0.36372316,0.25021768
5227,0.8839444,0.7210051,0.3705625,0.20762312,0.51338196,0.16293937
5228,0.93073547,0.80960196,0.44333106,0.32219756,0.4874044,0.12113351
5229,0.8934781,0.7327764,0.42744064,0.26673895,0.46603745,0.16070169
5230,0.886222,0.71810615,0.322644,0.15452814,0.563578,0.16811585
5231,0.9259171,0.837725,0.4931864,0.4049943,0.43273067,0.088192105
5232,0.911177,0.7548766,0.48348635,0.32718605,0.42769057,0.1563003
5233,0.8575403,0.67664754,0.28673267,0.10583991,0.57080764,0.18089277
5234,0.89811295,0.754658,0.47727275,0.33381778,0.4208402,0.14345497
5235,0.88242644,0.7175745,0.46564275,0.30079085,0.41678363,0.1648519
5236,0.88107234,0.7662188,0.39480633,0.2799527,0.48626608,0.11485362
5237,0.91602534,0.79038364,0.43902552,0.31338388,0.47699976,0.12564164
5238,0.8929282,0.7769165,0.46817154,0.35215992,0.4247566,0.11601162
5239,0.9039594,0.78543365,0.47257215,0.35404646,0.4313872,0.118525684
5240,0.90451056,0.7860503,0.47712356,0.35866326,0.42738706,0.1184603
5241,0.8973412,0.7451836,0.5024331,0.35027558,0.394908,0.15215755
5242,0.9037521,0.73957294,0.25171095,0.087531805,0.65204114,0.16417915
5243,0.89933145,0.7378914,0.3242308,0.16279066,0.5751007,0.16144013
5244,0.90665793,0.73709995,0.5547057,0.3851477,0.35195225,0.16955799
5245,0.9081419,0.7308924,0.43608063,0.2588312,0.47206122,0.17724943
5246,0.8990077,0.76072806,0.31944245,0.18116283,0.5795652,0.13827962
5247,0.90793097,0.7200406,0.51991826,0.3320279,0.3880127,0.18789035
5248,0.89319396,0.731835,0.28419834,0.12283945,0.60899556,0.1613589
5249,0.8926286,0.7771199,0.5595361,0.44402736,0.3330925,0.115508735
5250,0.8846986,0.68784463,0.37233514,0.17548108,0.51236355,0.19685405
5251,0.91443455,0.77390444,0.37311685,0.23258674,0.5413177,0.14053011
5252,0.8606363,0.7102971,0.32402903,0.17368978,0.5366073,0.15033925
5253,0.87611014,0.68326354,0.3423854,0.14953882,0.5337247,0.1928466
5254,0.88331044,0.7268705,0.38383764,0.22739768,0.4994728,0.15643996
5255,0.84031874,0.68490475,0.2585764,0.10316241,0.58174235,0.15541399
5256,0.9011209,0.7179043,0.45582247,0.2726059,0.44529843,0.18321657
5257,0.88037956,0.7531376,0.41152257,0.28428066,0.46885693,0.12724191
5258,0.8857257,0.7309272,0.48665732,0.33185893,0.3990683,0.15479839
5259,0.89125156,0.7518378,0.3629622,0.22354841,0.5282894,0.13941377
5260,0.9006568,0.8306447,0.29727614,0.22726405,0.6033807,0.07001209
5261,0.9102452,0.7551117,0.5403774,0.3852439,0.3698678,0.15513349
5262,0.8872287,0.6881236,0.21755505,0.018449903,0.6696737,0.19910514
5263,0.874517,0.7552952,0.49502712,0.37580532,0.3794899,0.11922181
5264,0.89138466,0.78400743,0.48873818,0.38136095,0.40264648,0.10737723
5265,0.8899307,0.716017,0.37943667,0.20552301,0.510494,0.17391366
5266,0.91423005,0.7823501,0.47644573,0.3445658,0.4377843,0.13187993
5267,0.90041375,0.7100532,0.45978874,0.26942825,0.44062495,0.19036049
5268,0.9075937,0.6949612,0.4287545,0.21612191,0.47883928,0.2126326
5269,0.91360563,0.7673095,0.3965069,0.25021082,0.51709867,0.14629608
5270,0.887521,0.7011055,0.2549258,0.068510234,0.63259524,0.18641555
5271,0.899567,0.7796401,0.3318674,0.21194041,0.5676997,0.11992699
5272,0.89889103,0.70996475,0.43053305,0.24160677,0.46835798,0.18892628
5273,0.9182647,0.7617687,0.46005726,0.30356127,0.45820743,0.15649599
5274,0.9286626,0.8245836,0.50705767,0.4029786,0.421605,0.10407907
5275,0.8569131,0.6960826,0.4371112,0.27628064,0.41980195,0.16083056
5276,0.88184124,0.6658225,0.42027527,0.20425647,0.46156603,0.2160188
5277,0.9319875,0.7921514,0.49890244,0.35906625,0.43308514,0.13983619
5278,0.8818241,0.69727206,0.26707947,0.08252746,0.6147446,0.18455201
5279,0.8841158,0.7497786,0.26632613,0.13198888,0.61778975,0.13433725
5280,0.9032287,0.7678212,0.5112845,0.37587696,0.39194423,0.1354075
5281,0.85677373,0.7167002,0.28134346,0.14126992,0.5754303,0.14007354
5282,0.8864161,0.6866765,0.2842363,0.08449674,0.60217977,0.19973958
5283,0.8864882,0.72830033,0.47254807,0.31436014,0.4139402,0.15818793
5284,0.91460156,0.77602464,0.40289694,0.26432002,0.5117046,0.13857692
5285,0.8782412,0.7187408,0.32198143,0.16248107,0.55625975,0.15950036
5286,0.8918759,0.75153905,0.37097186,0.23063499,0.52090406,0.14033687
5287,0.8830098,0.6467769,0.46254677,0.22631395,0.42046297,0.23623282
5288,0.90061,0.729879,0.43046832,0.2597373,0.4701417,0.17073101
5289,0.9144581,0.779227,0.46647394,0.33124286,0.44798416,0.13523108
5290,0.8678218,0.64201677,0.3687874,0.14298236,0.4990344,0.22580504
5291,0.89070714,0.7455578,0.33452082,0.18937147,0.5561863,0.14514935
5292,0.87947667,0.7220392,0.39210635,0.23466885,0.48737037,0.1574375
5293,0.8859159,0.72279584,0.4117381,0.248618,0.47417784,0.16312009
5294,0.8953542,0.76199794,0.35341477,0.2200585,0.54193944,0.13335627
5295,0.91176593,0.7541804,0.5070429,0.34945738,0.404723,0.1575855
5296,0.8778665,0.69409525,0.32879335,0.14502215,0.5490731,0.1837712
5297,0.9159614,0.73854256,0.40166146,0.22424257,0.5143,0.17741889
5298,0.9171647,0.7653609,0.383137,0.23133314,0.53402776,0.15180385
5299,0.8506637,0.70627683,0.38345253,0.23906559,0.46721125,0.14438695
5300,0.8619119,0.6483048,0.294371,0.080763936,0.5675409,0.21360707
5301,0.8791375,0.738173,0.32726765,0.18630314,0.55186987,0.14096451
5302,0.8785546,0.7588224,0.24218833,0.122456074,0.6363663,0.11973226
5303,0.91196305,0.8045289,0.30103636,0.19360226,0.6109266,0.107434094
5304,0.87903833,0.72441494,0.48960918,0.33498573,0.3894292,0.15462345
5305,0.89573723,0.76104933,0.384708,0.2500201,0.51102924,0.1346879
5306,0.87340826,0.7673409,0.37045467,0.2643873,0.5029536,0.10606736
5307,0.9063806,0.7795617,0.5429447,0.41612583,0.36343586,0.1268189
5308,0.8938736,0.7522065,0.20168972,0.060022652,0.69218385,0.14166707
5309,0.90818626,0.7840675,0.48328835,0.35916966,0.42489785,0.124118686
5310,0.88525444,0.72087216,0.48716795,0.32278568,0.3980865,0.16438228
5311,0.8876506,0.7574729,0.44439077,0.31421304,0.44325984,0.13017774
5312,0.90707785,0.7912428,0.37762803,0.26179296,0.5294498,0.11583507
5313,0.8648164,0.5867131,0.29202843,0.0139250755,0.572788,0.27810335
5314,0.8914997,0.7127781,0.40045482,0.22173315,0.49104494,0.17872167
5315,0.89828575,0.7212926,0.3558411,0.17884791,0.5424447,0.17699319
5316,0.87215596,0.70919275,0.37630796,0.21334475,0.495848,0.16296321
5317,0.8936162,0.6341766,0.44512773,0.18568814,0.44848847,0.2594396
5318,0.89557076,0.70377326,0.4270839,0.23528647,0.4684868,0.19179744
5319,0.90868247,0.7689154,0.46587676,0.32610977,0.44280565,0.13976699
5320,0.89123154,0.7594667,0.35838604,0.22662115,0.53284556,0.13176489
5321,0.92149717,0.8232341,0.44367725,0.3454141,0.47781998,0.098263144
5322,0.9046795,0.7868176,0.44523197,0.3273701,0.4594475,0.11786187
5323,0.87379783,0.6704706,0.51782805,0.31450087,0.35596973,0.20332718
5324,0.8847664,0.8033199,0.40598387,0.32453734,0.47878253,0.08144653
5325,0.90538335,0.7391281,0.5122365,0.34598124,0.39314687,0.16625524
5326,0.911261,0.7765694,0.45285589,0.3181643,0.45840514,0.1346916
5327,0.89851534,0.7876352,0.49313623,0.38225615,0.40537906,0.11088008
5328,0.8819206,0.6951296,0.5189321,0.33214116,0.3629884,0.18679094
5329,0.89416736,0.7660476,0.4029258,0.27480608,0.4912415,0.1281197
5330,0.8662895,0.76711726,0.2501983,0.15102613,0.61609113,0.099172175
5331,0.87446064,0.6280202,0.38577127,0.13933092,0.4886893,0.24644035
5332,0.83271277,0.5383682,0.26259243,-0.03175211,0.57012033,0.29434454
5333,0.86955214,0.6957202,0.45996523,0.2861333,0.4095869,0.17383194
